,Text,value
3881,riêng tôi biết bọn cộng_sản việt nam một tập_đoàn cướp chúng cướp giấy_phép cướp đấtcướp nhàcướp xecướp điện thoạicướp tiền mồ_hôi nước_mắt dân cướp đời_sống trong nh người dân tăng tiền điệnxănggasnướcbottăng tiền thu phí giấy tờtăng tiền phạt tăng hinh phạt chúng cướp chừa bất_cướp hâhhhaha chua co noi nao đáng sống việt_nam,1
3882,chính_quyền nó cướp thứ nó chừa,0
3883,con đươg đi đảng cộng_sản muôn_năm muôn muôn_năm,-1
3884,cách tồn_vong đảng,0
3885,còn riêng t biết mày một con phò vô_danh,1
3886,đồ ăn_hại nô bọc trung tuốc,0
3887,đúng thiên_tai xã_hội chủ_nghĩa tầm cở tưởng thú mới nghỉ câu nói hài_hước,1
3888,xạo quá_đáng tỏ mình quan_trọng thật khỉ đội_lốt người,0
3889,sao chọn thằng niễng ngáo đá đại_diện việt nam nhỉ,0
3890,khả_năng lảnh đạo cấp chú bảy nó bảo_đảm chí khôn thua con thua cháu bạn khổ người dân,1
3891,ông thủ_tướng nói người_ta còn nghi_ngờ giờ ông ấy nói người_ta nghi_ngờ,1
3892,ban bảo_vệ sức_khoẻ t w sao uống thuốc,0
3893,thằng cờ lờ_mờ,0
3894,henry mai cờ lờ_mờ vờ,0
3895,bớt xàm lờ phúc niễng ơi dân việt nam sống chế_độ cộng_sản họ hiểu_biết hơn kg ngu ông đâu,1
3896,má ơi nhìn mặt thằng chả y chang mặt thằng thái thú,0
3897,đ qunh qa nhật nhớ cẩn_thận hành_động nha,0
3898,nhìn thằng ml phúc ni t muốn giết,1
3899,ngừ đồng cấp_phát_biểu lính đứng móc cức mũi sao,0
3900,cschi biết ăn hai dâncách ly tình người,1
3901,thanh pentium thiếu tư_cách grab họ khoá khóc_lóc,0
3902,tự_hào hai bàn_tay_trắng ta tạo vô_số nợ,0
3903,bọn việt namày cộng_hoà sao chống cộng nền kinh kế ăn bámày viện_trợ mày đương đi điếmày tràng lang quân_đội chơi đĩ hơn đánh cộng_sản,0
3904,thế thằng hồ mầy thích gái tơ dâm_dục nhìn bọn cầm_quyền mầy một bộ bất_lực ngu xuẫn thằng ngu mầy tin chúng bò dỏ,1
3905,bác phúc grab ăn nhieu mâp quá,1
3906,thế loài cá sống k nước ai biết,0
3907,phạmày tú thế tộc nón cối đi đâu ai ghét mày biết konó sống ngoài vĩ_tuyến,0
3908,phạmày tú nghe nói quan thầy mày bảo công_nghiệp_hoá thế công_nghiệp_hoá,0
3909,ôg về việt nam bao_giờ biết công_nghiệp_hoá hay,0
3910,bố màyày ở việt namày đâu màyàyà vềthế công_nghiệp chưat nghe quan thầy màyày hứa_hẹn vượt hết_nước nước kia màyàyà sao lẹt_đẹt màyàyãi à cát linh hà đông sao cháucháu dân namàyày màyàyà sao đi bưng bô lũ bóc_lột phương bắc nhìn màyàyiền namàyày cháu màyàyấy cao_tốc còn ngoài bắc chúng_nó bao nhiêungu,1
3911,nhà cháu thuộc diện hộ cận nghèo con_cháu lũ chúng_nó ngoài đấy hay nào giá heo giảm ai hàng_xóm nhà cháu lãnh trợ_cấp k t,0
3912,bố mày thấy chúng_nó vơ_vét xây tượnh vài t vài chục vài trămày t kìavậy công_nghiệp_hoá hén,0
3913,trả_lời xạo lon tiếpai màyấy thằng nguu màyiếng ăn màyà bưng bô mày t tiếp hết,0
3914,bố màyày ai sao t biết đc ôg hỏi ôg nội ôg ôg hỏi t bố màyày ở việt namày t trả_lời ba t ở việt namàycòn người mày lãnh_đạo họ bố mày hay ba t đâu màyà quan tâmày chicòn cao_tốc ngoài dân họ thưa_thớt đất họ mày còn trong namày dân đông đất ít giá đất cao hổ trợ đền_bù di_dời dân_cư khá phức_tạp cao_tốc ít ngắn đơn_giản quá màyà,1
3915,đất_nước nào kg tham_nhũng kg dân_nghèo còn giá heo tăng ăn thịt gà_sao đâutrợ cấp k t dân đâu ép chính_phủ tự chính_phủ đưa nhiêu chính_phủ cấp nhiêuxh còn ng nghèo ng lấy t đâu tiền còn tiền tới họ hay kg thanh t chính_phủ làm việcok,1
3916,bố mày thấy ba t thấy đâucông nghiệp hoá ba t thấy ôg ở thời ctranh kg cơmày ăn xe chạy giờ ôg tất kg công_nghiệp_hoá,0
3917,t đâu chính_phủ t_ăn hay giúp t_t màyong xh phát triễn kg cấmày vận hay bạo_động ok xh phát triễn t màyới kímày tiền đc mày,0
3918,xưa giờ cgiờẳng xưng bốcon bất_kể ai ng lạ pgiờép lịcgiờ tối tgiờiểu tgiờiếu pgiờép tắc tgiờì trìngiờ độ đâu bìngiờ pgiờẩmàyày giang_sơn ếcgiờ ngồi đáy giếng tgiờôi xưng giờô láo_toét tgiờì t gọi màyày tuổi t dămàyày ba acc clone t đi ngủ màyàyai rảngiờ r gõ cgiờo màyày i đường,0
3919,phạm tú kệ đi bác nói câu tao rãnh nói trẻ trâu đc,0
3920,liên_quan lai cartier sao mấy cha_nội lãnh_đạo khoái hàng cartier quá nhễ nhìn thấy mấy cha đeo thấy bần chả sang mẹ giè chăm mấy trịu thôi m giè căng,0
3921,nguyễn hải ngta lãnh_đạo dân_tộc ngta xứng_đáng hưởng tốt nhất thôi bạn ơi,0
3922,hả nhìn đầu hói hói niễng niễng thấy bần,0
3923,màyày đứng cạnh ô ấy xemàyày màyày bần hay ô ấy bần,0
3924,mày ăn ngu thế hỏi nó dám đứng kế tao,0
3925,công_an thành_phố hà_nội chú ơi ông phường khám mắt ạ,0
3926,bán_kính lấy loại nào xịn bác phúc dùng đeo mấy loại dởm mắt_mũi vấn_đề à,1
3927,đĩ điên,0
3928,nhìn hộ_chiếu đủ hiểu nước nằm ở đâu trường qte tưởng thú phúc đi nổ niểng còn hay nổ,1
3929,phú an ngu thật hay ngu giả_vờ thế não tìm_hiểu đi,0
3930,anh dung le phuong đợt dịch cây trụ điện tìm đủ mọi cách hc về trị bệnh miễn_phí còn lầy hơn ăn_vạ kiểu tôi biết nói tiếng việt tôi người việt về đấy,0
3931,dân cong chức nghèo sống bằng đồng_lương mong_ngóng t tăng lương đùng dừngdịch cứu_tinh còn,0
3932,loại phản_động chúng_mày đại_diện thế_giới đươc,0
3933,kết_luận nè,0
3934,tới nay tất nước người_ta hiểu nợ hoàn nợ nợ muốn sấp_mặt lờ luôn ấy ai chả hiểu,0
3935,phú an ha_ha bạn m sao thấy hiroshima công_an ngợi mãi hiệp_định paris k miền nam cướp nhé bạn ơi bạn hiểu khu_vực nam bộ giàu_mạnh giải_phóng xe_đạp xe_hơi bọn khổng cộng nho vô cướp đem về đấy người_ta gọi vơ_vét về đấy giờ còn vết đến tận bây_giờ tin hỏi người già lớn_tuổi họ trả_lời,1
3936,ủa nam bộ giàu hay ổ điếm sài_gòn giàu xem vài khu công_nghiệp trc giải_phóng xem nào,0
3937,riêng tôi nghe tin mấy đài khát nước nha bạn,0
3938,đào dương bắc k đấy ba con xe trung gửi chạy dành thồ thôi đấy dịp vơ_vét về mình lớn nói bậy quá văn_hoá còn kém kia hiểu luôn xa nhà_văn_hoá gần nhà vệ_sinh về học tìm_hiểu nhé bắc k khoái tinh_tướng cơ văn_hoá còn kém lắm nói đâu về nói ba mẹ ơi đường_sắt cát linh nào chạy,0
3939,bác phúc quên đoạn tới nay xin ăn thế_giới,1
3940,còn vụ người đi ké chuyên_cơ phái_đoàn chủ_tịch quốc_hội trốn ở bên đài_loan,0
3941,đc miệng,0
3942,nguyễn tấn phương tự_hào quá kakak,0
3943,đời vô thường miệng cộng_sản ấy màkhổ lắm,1
3944,đề_nghị phía mày trục_xuất hết đámày lâu_la thái_tử về kk,0
3945,anh nói đám đói_ăn,0
3946,ky vây nươc việt nam mơi co ban đô thê giơi mơi năm nay thoi ha vây trươc đo việt_nam co ban đô thê giơi ha hix,0
3947,xưa giờ cgiờưa ông tưởng tgiờú nào ngáo ngiờư ngài,0
3948,vẻ_vang năm châu,0
3949,sao bác bệnh ngày nặng thế nhỉ,0
3950,sài gon xưa đói ăn bao_giờ,0
3951,tên hề lãnh_đạo phúc niễng,0
3952,tự sướng nghề cán_bộ cấp thấp đến cấp cao,0
3953,ủa gói ngàn t mọi người mẹ thằng nổ,0
3954,còn tốt sao thấy nêu a mi đà phật,0
3955,thoòng cảm ổng nói xong ổng chẳng nhớ gi đâuthich n,0
3956,cách hiểu đánh_giá tờ hộ_chiếu ông phúc nổ ạ sao ở xứ lắm tay nổ to thế làng pháo bình đà mất chính_phủ nổ thay,0
3957,ai biết hồi pháp làm con đường_sắt bắc_nam hết bao_nhiêu tiền hết bao_nhiêu thời_gian còn bây_giờ con đường_sắt cát linh km làm hết mấy năm đội vốn mấy lần hết bao_nhiêu tiền xong,0
3958,ủa thế pháp xây làm chở tài_nguyên về mẫu quốc sao bao_nhiêu khoáng_sản than_đá nói ngu con bò,0
3959,chúngnó xây_dựng ds bắc_nam phục_vụ chúng_nó khướt phục_vụ mình thời bấy giờbao nhiêu công_sức mồ_hôi dân đổ rừng thiêng nước độcmạng người đếm bằng tiền đâu,0
3960,li vặt đáng quan_tâm soi_mói vậyukhuyết điểm ai chả đa_nguyên đa đảng còn nói đảngđúng tự nhục khác,0
3961,bấm trang sao thấy khát nước quá ta,0
3962,bang nhom cộng_sản no du ngươi dan doi chêt me,1
3963,ai cung hiêu chi ngươi hiêu,0
3964,tên bản_đồ đâu cộng_sản năm nay thời chúa nguyễn việt nam tên bản_đồ,1
3965,nhìn mặt hãm vl dễ sợ đm rủa hoài éo chết dân việt nhờ,0
3966,hãy chúng_ta đám cờ lờ_mờ vờ kí_sinh,0
3967,làm ngu chịu chức về nhà ngủ đi khỏe chán dân chửi vô mặt ng thằng cộng_sản cong biết nhục haha,1
3968,người biết ở việt nam lâu lắm dám dùng câu rừng ng biển bạc mấy mỏ dầu gần cạn người việt nam đi làm_thuê khắp năm châu dù đi làm_thuê đóng tiền cò đấy,1
3969,đầu còn nghi bây_giờ hiểu hoá thủ_tướng chẳng khác mẹ thủ heo,1
3970,cộng_sản hay bệnh tự xướng tự huyễn_hoặc bản_thân mị_dân,1
3971,nước đói ăn nợ_nần chồng_chất nay năm ta nợ chồng_chất hơn năm,1
3972,sao giờ người đu cột điện giữ ta,0
3973,hòn ngọc viễn đông ngày_xưa đâu,0
3974,nhìn bản_mặt biết điêu,0
3975,má nhìn mặt giống ghê_l,0
3976,ai công_an ngợi tự công_an ngợi lẫn nhau bản_chất cốt_lõi v xuyên suốt ngày thành_lập đảng tới nay bộ chính_trị đảng cộng_sản bắt_buộc bang tuyên láo nằm lòng chiêu trò ấy,1
3977,đm mấy thằng đầu niểng ngu bò phúc niểng làm thủ_tướng,1
3978,người ngớ_ngẩn làm lảnh đạo đất_nước quá khốn_nạn người dân,0
3979,giá thịt bình_ổn hoài xong còn nói tầm_bậy nhớ thủ_tướng một quốc_gia đấy,0
3980,thời_tiết nóng quá,0
3981,thế_giới biết việt nam cố bám một_thể_chế độc_tài mê muộità kiếnmột chế_độ gây thùkiêu căng hầu_hết nhân_loại coi,0
3982,sao khg tên bản_đồ thế_giới,0
3983,cam on tac gia bai viet rat hay va dung su that ve_dat nuoc việt nam bon lanh dao cộng_sản việt nam vo liem si chi biet di_an may khap the gioi khong biet nguong,1
3984,cha nay phat ngon cuoi ia,0
3985,thế_giới biết đến một đất_nước_ăn_mày,0
3986,thế việt tân nắm quyền việt tân làm việt_nam phát_triển,0
3987,hiểu suốt ngày đi ăn_xin,0
3988,trả nhân_dân đi,0
3989,csvn hủy_diệt một miền nam phồn_vinh nhân_bản_vị_thế trong khu_vực đông nam á thành một nghèo i thị_trường hàng_hóa ai sống trong giai_đoạn mới thấy vị kéo đất_nước đi lùi thế_k,1
3990,anh_chàng phúc niểng nay ảo_tưởng à,1
3991,nói sao đi lũ khóc thuê còn thế_giới nhìn việt nam một hình_tượng học_tập,-1
3992,ví_dụ trong một lớp_học muốn đc bạn_bè giáo_viên chú,0
3993,học thiệt giỏi,0
3994,học thiệt ngu thế_giới biết đến việt nam số anh phúc ạ,1
3995,về nước viết kinh_dị chắc mắc ỉa luôn,0
3996,bây_giờ nợ chúa chổm mi người nông_dân công_dân nợ quốc_tế mấy ngàn usd,0
3997,việt tân đú tiên_tri năm bao_nhiêu cộng_sản sụp_đổ,1
3998,nói chửi thằng phúc niểng bẩn miệng thôi kệ cha nó,1
3999,một đất_nước_độc_lập trừ tự trừ hạnh phúcmột đất_nước nợ công khủng một đất lồn thuế một đất_nước một diễn_viên hài,0
4000,tu thời_cuộc dễ hiểu,0
4001,thủ_tướng phúc quay người dân chong_chóng,0
4002,bao thủ_tướng nói quên,0
4003,chúa ban_phát thông_minh sáng_suốt vt lấy dù che à,0
4004,trách chi tội,0
4005,bác biết nói bác đâu biết bác nói,0
4006,niềng,0
4007,chấp làm việt tân_oi,0
4008,đâu đến mức khó hiểu lắm ad ơi,0
4009,gọi tưởng thú k sai,0
4010,việt tân be like cộng_sản giàu khách du_lịch,0
4011,tao k biết tao sống ở đất_nước việt nam yên bình nhất,-1
4012,chó sủa dòng người đi,0
4013,mấy chục năm về đéo lo mở_cửa làm đi đánh thuế_cao nhập_khẩu năm nay dịch làm,0
4014,miệng quan trôn trẻ,0
4015,mở cửamã nó đi,0
4016,lạy lạy dài mấy cha_nội,0
4017,thấy trái à,0
4018,mở hay khoing bọn lưu_vong dám bén_mảng đến đéo đâu nhắng,0
4019,k làm lấy ăn,0
4020,dễ mở_cửa tàu khựa trốn lũ đổi lấy nhân_dân_tệ dịch covid quay lần,0
4021,liên_quan đến nhau đâu,0
4022,giờ nổ lung_tung,0
4023,ỉa xong ăn bản_chất đảng ta,1
4024,page tạo kiểu gom hết mấy thằng ngu ch,0
4025,bây_giờ hồi_phục kinh_tế cấp_bách quan_trọng k nôn_nóng hồi_phục kinh_tế mở_cửa ào_ạt thôi ngu lắm hay sao k hiểu nổi,0
4026,hài bằng lầy trump nói cúm mùaai tin tinchết cấm kiện trump nói chết trăm ngàn mạng thành côngchết số trump nói biểu_tình_tự_phát dịch covit bùngai đủ tiền chữako tiền số,0
4027,ông thủ_tướng nói lời đâm thọc,1
4028,thôi cháu nó mò đớp shit ad à,0
4029,nhìn dàu công_an thủ_tướng biét khôn lièn co lo mo vo,0
4030,giống thằng điên,0
4031,noi quan_tinh,0
4032,tùy thời_tiết,0
4033,ai thấy cột điện về ta,0
4034,niễng trả_lời y hỏi khó tao nói tao còn hiểu tao nói giải_thích qq,0
4035,đổi xoành_xoạch con_gái mới lớn,0
4036,ngày_một ngày đặc_biệt,0
4037,niễng ba,0
4038,trở_mặt nhanh nyc bạn,0
4039,tùy thời_điểm thôi giá vàng hôm_nay vầy mai nó khác cmnr v,0
4040,đợt corona wuhan bắt_đầu xâm_nhập,0
4041,dấu_hiệu thấy đói rả họng giai_đoạn cuối biết tồn ni mùa đông hông đâychúc mừng,0
4042,thằng lồl làm đéo xl,0
4043,bảo del nghe,0
4044,tùy tình_hình thực_tế thủ_tướng đưa đạo đúng_đắn kịp_thời việt nam khống_chế đẩy_lùi covid thấy chính_phủ hành_động quyết_liệt người dân thế_nào,0
4045,giống cô gái bơm silicon vô mặt cổ vú mông đít mu bàn_tay mu bàn_chân mu_em bé zậy hén,0
4046,con ông cháu cha đưa m ảo_tưởng mình mark zuckerberg,0
4047,biêt chung no con dân ăn banh ve_tơi bao giơ ngây đên tân oc rôi,0
4048,dương hoàng minh chửn áo vest mặc dzô nha,0
4049,kẻ vô_lương_tâm chính quan lớn người ăn lương tháng thân_phận nô tài hán cộng,0
4050,lủ ngày ngáo đá,0
4051,việt tân tích_cực đọc báo đảng,0
4052,nói_láo dóc,0
4053,kg nói ai_bảo câm,0
4054,người_ta chí đất_nước vươn mục_tiêu còn tân biết cào phím thôi,0
4055,con ma nhà họ hứa,0
4056,chi lam ngươi vô liêm si lao gia tâm thân dăt mui la mơi phan_đông chăng,0
4057,việt_nam tất phản_động xảy,0
4058,hãy nhau phản_động xây_dựng nước việt nam độc_lập tự hạnh_phúc,1
4059,bọn việt cộng hả mồm phản_động biết chính mình phản_động,1
4060,nguyễn văn tân nói ngu vl ai tự muốn lật_đổ mình vt toàn lũ dốt,0
4061,ngu r,0
4062,minh nhật mấy đứa não bò nào mình khôn,0
4063,coi lũ thông_minh noi chuyên kia thông_minh nói câu người_ta nể xem,0
4064,chuẩn luôn,0
4065,adam vũ đám bò đỏ luôn tự sướng,0
4066,nguyễn văn tân ê con bò mi hình thằng già dê lê đình kình làm ảnh đại_diện luôn hảmi tôn_thờ nó hơn ông bà_già mi luôn hả nhóc ngáo,0
4067,chanh d nguyen con chó vàng nguyễn văn thiệu nè bú buồi nó đi nhận đô_la,0
4068,mấy thằng việt tân thông_minh quá trốn chui trốn nhủi,0
